query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,author_reviews_count,author_ratings_count,review_text,review_img_urls,review_img_url,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,review_questions_Price assessment,review_questions_Services,review_questions_Meal type,review_questions_Price per person,review_questions_Food,review_questions_Service,review_questions_Atmosphere,review_questions_Reservation,review_questions_Special events,review_questions_Recommendation for vegetarians,review_questions_Vegetarian offerings,review_questions_None,review_questions_Parking space,review_questions_Dietary restrictions,review_questions_Noise level,review_questions_Group size,review_questions_Parking options,review_questions_Parking,review_questions_Kid-friendliness,review_questions_Wheelchair accessibility,review_questions_Seating type,review_questions_Vegetarian options,review_questions_Wait time,review_questions_Price,review_questions_Stylist,review_questions_Busyness,review_questions_Service duration,review_questions_Requested style,review_questions_Hair type,review_questions_Specialties,review_questions_Maintenance,review_questions_Positive,review_questions_Negative
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT21SS1ExQkhNMjF0TXpOaE1scFVaVGx0Ym5Nd2NVRRAB,CAESY0NBRVFVUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMXBMVGpRNGNsOWZSV2hEVlVsclJITndOMFpPVFdOa1JWcHBZMEZCUVVGQlIyZHVPVEpwYzBOYWEyOHphbmx6V1VGRFNVRQ==,https://www.google.com/maps/contrib/112928254839914918799?hl=en,Calvin Coffin,112928254839914918799,https://lh3.googleusercontent.com/a/ACg8ocKJX9uIzZSl9eVofKoiAx1EqoNjYojfc45bNmyJpwNmiA2zYA=s120-c-rp-mo-br100,3,0,"Booked for a move out cleaning, they were able to get there on short notice and did an amazing job.",,,,,"Thank you, Calvin! We’re so glad we could help with your move-out cleaning on short notice and that everything turned out great. Our team always aims to make the process as smooth and stress-free as possible, especially during a big move. We truly appreciate the kind words and hope you’ll think of Sparkly Maid Austin Cleaning Services for any future cleaning needs in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1760456470.0,10/14/2025 15:41:10,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SS1ExQkhNMjF0TXpOaE1scFVaVGx0Ym5Nd2NVRRAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOmRKQ1BHM21tMzNhMlpUZTltbnMwcUE%7C0csg9gDYZbp%7C?hl=en,5,1759691436,10/05/2025 19:10:36,,-3995086318862264844,,Moving-related cleaning,,,,,,,,,,,,,,,,,,,,,,$450–500,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT2pOeE5ubEVkVGQzZUhCS1gxa3pjblJTYTBScVkzYxAB,CAESY0NBRVFVaHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMXBWVFc5Wk5sOWZSV2hFVDJsb1ZDMDNSek5xYjJ4MWFFNWZVVUZCUVVGQlIyZHVPVEpoTkVOYWJGRjVhR3B2V1VGRFNVRQ==,https://www.google.com/maps/contrib/104607293207479521740?hl=en,Zach Parmenter,104607293207479521740,https://lh3.googleusercontent.com/a/ACg8ocL4bdqMiJy6vzEAJFB1_UrsPq3KsgGjDntKQpp2faOvA3vN2A=s120-c-rp-mo-br100,5,0,"They were very clear in their communication and setting the right expectations.

They also went above and beyond what I was expecting. Very pleased with the service and outcome, and will definitely use again in the future!",,,,,"Thank you, Zach! We’re thrilled to hear you had such a positive experience with your deep cleaning. Our team always aims to communicate clearly and deliver results that go above and beyond expectations, so it means a lot to know you were pleased with both. We truly appreciate the trust and look forward to helping again whenever you need cleaning service support in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1760456508.0,10/14/2025 15:41:48,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOeE5ubEVkVGQzZUhCS1gxa3pjblJTYTBScVkzYxAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOjNxNnlEdTd3eHBKX1kzcnRSa0RqY3c%7C0cs2HP2CVRj%7C?hl=en,5,1759523994,10/03/2025 20:39:54,,-3995086318862264844,Not sure,Deep clean,,,,,,,,,,,,,,,,,,,,,,$250–300,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT2psZmRrMU1hbVZ6Y2s4dE1GbEtZVkpHVTE5WmRHYxAB,CAESYENBRVFVeHBDUTJrNFNVRlNTVzVEWjI5QlVEY3lSMXBWVm5sTWRsOWZSV2hEYWt0dVJHOHhWazVLYzNKZlZIcEdWVUZCUVVGQlIyZG1YMEZ0V2xWV2VVeDJSMEZCYVVGQg==,https://www.google.com/maps/contrib/109195667181027358366?hl=en,Ann Mathews-Pereira,109195667181027358366,https://lh3.googleusercontent.com/a-/ALV-UjVLd7CaCPwQgLQ0UzgQQ7tgPQ7IrGLJxJiZolv5odf9kSLr-6Q=s120-c-rp-mo-br100,3,1,,,,,,"Thank you, Ann! We’re so happy to see your 5-star review and appreciate you choosing Sparkly Maid Austin Cleaning Services. It means a lot to our whole team when clients are satisfied with the experience. We look forward to helping again anytime you need reliable house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1760456551.0,10/14/2025 15:42:31,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psZmRrMU1hbVZ6Y2s4dE1GbEtZVkpHVTE5WmRHYxAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOjlfdk1MamVzck8tMFlKYVJGU19ZdGc%7C0cs1gua8VTX%7C?hl=en,5,1759521594,10/03/2025 19:59:54,,-3995086318862264844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT21wNWNIZDBWVmQyZERaUVNYTkVOM2RUVnpKT2JVRRAB,CAESY0NBRVFWQnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMXBxUjNWaU4xOWZSV2hFU2t0Zk1sWjJXbmxIYzJveGJtMUhWVUZCUVVGQlIyZHVPVE5zYjBOYWJVMWhOWFp6V1VGRFNVRQ==,https://www.google.com/maps/contrib/109807955159663700614?hl=en,Lauren Jones,109807955159663700614,https://lh3.googleusercontent.com/a/ACg8ocK05AfsL_Nr_ShXqf0Ukx-klkKuFBdg-ze11YABR8UWmusjuQ=s120-c-rp-mo-br100,3,1,Super friendly and did an excellent job.,,,,,"Thank you, Lauren! We’re so glad to hear you had a great experience and that our team left everything looking excellent. We’d be happy to help again anytime you need house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1759349884.0,10/01/2025 20:18:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wNWNIZDBWVmQyZERaUVNYTkVOM2RUVnpKT2JVRRAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOmp5cHd0VVd2dDZQSXNEN3dTVzJObUE%7C0cr5DQq6nKl%7C?hl=en,5,1759273883,09/30/2025 23:11:23,,-3995086318862264844,Overpriced,Standard cleaning,,,,,,,,,,,,,,,,,,,,,,$150–200,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT21oNlpHaHZOelJYUTI5RGQwaFJhbE5mY21aaWJXYxAB,CAESY0NBRVFWUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMXBxYlRGV2NGOWZSV2hCWW01NlgySTBRVjkzWXpGNFNXNXVaMEZCUVVGQlIyZHVPVEpYWjBOYWJVOWlWbGRyV1VGRFNVRQ==,https://www.google.com/maps/contrib/107772889172480271553?hl=en,Neville Letzerich,107772889172480271553,https://lh3.googleusercontent.com/a-/ALV-UjV2URY5_fk9VrG4o4Vsa9pNn5tBsWafE3GuShmai4o5QDQBUbAu=s120-c-rp-mo-ba2-br100,20,5,"Absolutely outstanding service. Sparkly Maid not only does a great job cleaning, they are excellent communicators before, during and after the service. I highly recommend them.",,,,,"Thank you so much, Neville! We’re thrilled to hear you were impressed with both our cleaning and our communication throughout the process. It means a lot to know you’d recommend Sparkly Maid Austin Cleaning Services, and we’ll be here anytime you need house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1759349934.0,10/01/2025 20:18:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oNlpHaHZOelJYUTI5RGQwaFJhbE5mY21aaWJXYxAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOmh6ZGhvNzRXQ29Dd0hRalNfcmZibWc%7C0cr39v0mxLv%7C?hl=en,5,1759265467,09/30/2025 20:51:07,,-3995086318862264844,Reasonable price,Moving-related cleaning,,,,,,,,,,,,,,,,,,,,,,$500+,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT2pGRmQySndXa2hGYVZWTmF6bFdjME5EYWtVMlluYxAB,CAESYENBRVFWaHBDUTJrNFNVRlNTVzVEWjI5QlVEY3lSMXBzVFRWSlJsOWZSV2hCYkVKb1pWZFJTMnhuYkd4WmREQnhPRUZCUVVGQlIyZG1YMEZ0V214Tk5VbEdSMEZCYVVGQg==,https://www.google.com/maps/contrib/111326757661353296532?hl=en,McKenzi Denman,111326757661353296532,https://lh3.googleusercontent.com/a/ACg8ocKgLSVEUgHrdbKmfxfbhu9-KtYGI1t7hRQjOIg2OSsOqgridA=s120-c-rp-mo-br100,3,3,,,,,,"Thank you, McKenzi! We’re so glad you had a great experience with Sparkly Maid Austin Cleaning Services. We’d be happy to help anytime you need house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1759349959.0,10/01/2025 20:19:19,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGRmQySndXa2hGYVZWTmF6bFdjME5EYWtVMlluYxAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOjFFd2JwWkhFaVVNazlWc0NDakU2Ync%7C0cqxcslHdjO%7C?hl=en,5,1759238712,09/30/2025 13:25:12,,-3995086318862264844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT25KRFdIUmZXbU5QVGt4bWQxOVFhbVY2WlVOUVVWRRAB,CAESYENBRVFWeHBDUTJrNFNVRlNTVzVEWjI5QlVEY3lSMXB1ZWtKTUxWOWZSV2hFVW5Sd016SndTVXB6VFVNNFl6RkRjMEZCUVVGQlIyZG1YMEZ0V201NlFrd3RSMEZCYVVGQg==,https://www.google.com/maps/contrib/102017944841704025962?hl=en,Frank Rohner,102017944841704025962,https://lh3.googleusercontent.com/a-/ALV-UjVq2fRRKdG_SDvgZ6uV9i1p2_Ay3f2948ZuDvr1GMyKo8AQKxTX=s120-c-rp-mo-br100,17,5,,,,,,"Thank you, Frank! We’re so glad you had a great experience with Sparkly Maid Austin Cleaning Services. We’d be happy to help anytime you need house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1759349978.0,10/01/2025 20:19:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KRFdIUmZXbU5QVGt4bWQxOVFhbVY2WlVOUVVWRRAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOnJDWHRfWmNPTkxmd19QamV6ZUNQUVE%7C0cqn-QpwQvy%7C?hl=en,5,1759195163,09/30/2025 01:19:23,,-3995086318862264844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT2poS1prcG1abUZGZEdkRVRHdzJNVTlCZERaRVVGRRAB,CAESY0NBRVFXQnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMXB2Y1ZaSmVWOWZSV2hCYVVjM2VIUXRaVWRKUlRoT1ZIRXhSVUZCUVVGQlIyZHVPVEpXV1VOYWJXbHdWV3BKV1VGRFNVRQ==,https://www.google.com/maps/contrib/106053734246424762317?hl=en,Sarah Tressel,106053734246424762317,https://lh3.googleusercontent.com/a-/ALV-UjWZS-aa4DD4z1PfB5D34t8-zZKTfLGVDuvLhfrpZ4wr2W6eYWK5=s120-c-rp-mo-br100,4,0,I was absolutely blown away and impressed by the service I received! So much attention to detail went into the cleaning and it was really appreciated. My husband and I both felt the service went above and beyond and exceeded our expectations. Will absolutely be booking again!!,,,,,"Thank you so much, Sarah! We’re thrilled to hear the attention to detail stood out and that the service exceeded both your and your husband’s expectations. It means a lot to know you were impressed with the results, and we’ll be happy to help again anytime you need house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1759350001.0,10/01/2025 20:20:01,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poS1prcG1abUZGZEdkRVRHdzJNVTlCZERaRVVGRRAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOjhKZkpmZmFFdGdETGw2MU9BdDZEUFE%7C0cqjSsF2hNP%7C?hl=en,5,1759180664,09/29/2025 21:17:44,,-3995086318862264844,Great price,Standard cleaning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT2pKb2NXczVZMFJrUmpWQ01VRlVhbnBLZHprM2JFRRAB,CAESY0NBRVFXUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMXB4Y2tabE1WOWZSV2hCVVZkclEyeFJORk55YzNaVVIxSnhVVUZCUVVGQlIyZHVPVEpmYzBOYWJYRnpWamRWV1VGRFNVRQ==,https://www.google.com/maps/contrib/100460542752864156081?hl=en,Kyndra Bailey,100460542752864156081,https://lh3.googleusercontent.com/a-/ALV-UjXdMifuXajypjpcsEZ3b4oHBzS7_vwJ8ai7M7WlYejvr0HflBI=s120-c-rp-mo-br100,9,1,"Quick, easy, and thorough move out cleaning. Great communication. Thanks!",,,,,"Thank you, Kyndra! We’re so glad the move-out cleaning was quick, easy, and thorough and that communication made the process smooth. We’d be happy to help again anytime you need house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1759350051.0,10/01/2025 20:20:51,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKb2NXczVZMFJrUmpWQ01VRlVhbnBLZHprM2JFRRAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOjJocWs5Y0RkRjVCMUFUanpKdzk3bEE%7C0cqbDUkn4IR%7C?hl=en,5,1759146911,09/29/2025 11:55:11,,-3995086318862264844,Reasonable price,Moving-related cleaning,,,,,,,,,,,,,,,,,,,,,,$250–300,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT214RmQwNWtSR3RsVTBkQkxVOTZVVjlUVDBacmVXYxAB,CAESY0NBRVFXaHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMXAwUXpsR1MxOWZSV2hDYTFWaGEzTkVUMVJUYkdWcVpVWnpXVUZCUVVGQlIyZHVPVEpXVVVOYWJUQk1NRlZ2V1VGRFNVRQ==,https://www.google.com/maps/contrib/106667650438891282320?hl=en,Laura Holland,106667650438891282320,https://lh3.googleusercontent.com/a-/ALV-UjUOURcBFOQHtfCJ-eaRth6pSPYzMD25_SHxI9MHRmhKClTt91IO=s120-c-rp-mo-br100,10,3,"Amazing communication before, during and after the cleaning. They go the extra mile with customer service. The cleaning was one of the best I’ve seen- Lorena was very thorough and did immaculate work. I will absolutely use Sparkly Maid from here on out.",,,,,"Thank you so much, Laura! We’re thrilled to hear communication stood out every step of the way and that Lorena’s work exceeded your expectations. It means a lot to know you consider this one of the best cleanings you’ve had, and we’ll be here whenever you need house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1759350078.0,10/01/2025 20:21:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214RmQwNWtSR3RsVTBkQkxVOTZVVjlUVDBacmVXYxAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOmxFd05kRGtlU0dBLU96UV9TT0ZreWc%7C0cqSVRJMDPH%7C?hl=en,5,1759107100,09/29/2025 00:51:40,,-3995086318862264844,,"Standard cleaning, Deep clean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House Cleaning Austin TX,Sparkly Maid Austin Cleaning Services,0x8323b7c9202ab531:0xc88e9a28ed3115f4,ChIJMbUqIMm3I4MR9BUx7Siajsg,"https://www.google.com/maps/place/Sparkly+Maid+Austin+Cleaning+Services/@30.264516699999998,-97.7445675,14z/data=!4m8!1m2!2m1!1sSparkly+Maid+Austin+Cleaning+Services!3m4!1s0x8323b7c9202ab531:0xc88e9a28ed3115f4!8m2!3d30.264516699999998!4d-97.7445675",https://search.google.com/local/reviews?placeid=ChIJMbUqIMm3I4MR9BUx7Siajsg&q=*&authuser=0&hl=en&gl=US,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 1160}",1170,5.0,Ci9DQUlRQUNvZENodHljRjlvT2pOV2FXdzRSRUZhZUc1b1NGcG9jVEJvUWxOWlprRRAB,CAESY0NBRVFXeHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMXAxVW1sc1gxOWZSV2hDYUcxV09IbEhUVkpIWTFneFpuQnBkMEZCUVVGQlIyZHVPVEphVlVOYWJUVkhTMWc0V1VGRFNVRQ==,https://www.google.com/maps/contrib/104802774697838571981?hl=en,Rachel Herbert Sturrock,104802774697838571981,https://lh3.googleusercontent.com/a-/ALV-UjUo7Whq4AjFssrK9RdVfpKkqFiTJsme4YP0fB6nmCgp_Fwyt_p7uQ=s120-c-rp-mo-br100,7,1,Excellent experience! Our house has never been so clean! Very responsive. We would definitely use them again.,,,,,"Thank you so much, Rachel! We’re thrilled to hear you had an excellent experience and that your home has never felt so clean. We’re glad communication and responsiveness stood out as well. We look forward to helping you again anytime you need house cleaning services in Austin, TX.

Best,
Sofia Martinez
Sparkly Maid Austin Cleaning Services
200 Congress Ave. Suite 200, Austin, TX 78701
(512) 617-5979",1759350101.0,10/01/2025 20:21:41,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOV2FXdzRSRUZhZUc1b1NGcG9jVEJvUWxOWlprRRAB!2m1!1s0x0:0xc88e9a28ed3115f4!3m1!1s2@1:CAIQACodChtycF9oOjNWaWw4REFaeG5oSFpocTBoQlNZZkE%7C0cqNTYQDQIA%7C?hl=en,5,1759086499,09/28/2025 19:08:19,,-3995086318862264844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
